"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ZP5vaLlTpb","http://to.twngo.xyz/2t8GmYv","to.twngo.xyz/2t8GmYv","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","881791146913144833","null","False","0.0","8.8179114691314483E17","null","False","Mon Jul 03 08:26:06 +0000 2017","null","False","[永社]遠雄案肅貪追弊　會不會雷聲大、雨點小？ https://t.co/ZP5vaLlTpb","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9ijr4fSeRN","http://to.twngo.xyz/2t8oRYs","to.twngo.xyz/2t8oRYs","53.0","76.0","","","","","","","","","","","","","","","0.0","76.0","0.0","null","null","881782759538216960","null","False","0.0","8.8178275953821696E17","null","False","Mon Jul 03 07:52:47 +0000 2017","null","False","[婦女新知訊息]呼籲立法院不要草率通過前瞻條例及特別預算案 政府重大建設應進行性別、人權、財政等影響評估 https://t.co/9ijr4fSeRN","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/74EJcIREDE","http://to.twngo.xyz/2t8AUov","to.twngo.xyz/2t8AUov","40.0","63.0","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","881782188148174850","null","False","0.0","8.8178218814817485E17","null","False","Mon Jul 03 07:50:31 +0000 2017","null","False","[媒觀訊息]【採訪通知】「2017提升台灣兒少節目品質工作坊暨高峰論壇」記者會 https://t.co/74EJcIREDE","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xXXmRu6Hxb","http://to.twngo.xyz/2shYsV3","to.twngo.xyz/2shYsV3","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","881775905617711104","null","False","0.0","8.817759056177111E17","null","False","Mon Jul 03 07:25:33 +0000 2017","null","False","[國際勞工協會]【看見】在「開齋節快樂」之外的事 https://t.co/xXXmRu6Hxb","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/aRnE7oozpi","http://to.twngo.xyz/2ugKJiS","to.twngo.xyz/2ugKJiS","16.0","39.0","","","","","","","","","","","","","","","0.0","39.0","0.0","null","null","881773523575988224","null","False","0.0","8.8177352357598822E17","null","False","Mon Jul 03 07:16:05 +0000 2017","null","False","[永社]聲押趙藤雄 待辦大巨蛋 https://t.co/aRnE7oozpi","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/OC70EM25xV","http://to.twngo.xyz/2tAMMkl","to.twngo.xyz/2tAMMkl","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","881773046968836096","null","False","0.0","8.817730469688361E17","null","False","Mon Jul 03 07:14:11 +0000 2017","null","False","[環盟訊息]對前瞻建設計畫–關於軌道建設的意見、建議 https://t.co/OC70EM25xV","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bnVichCssI","http://to.twngo.xyz/2tgL7NU","to.twngo.xyz/2tgL7NU","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","881771013414977536","null","False","0.0","8.8177101341497754E17","null","False","Mon Jul 03 07:06:06 +0000 2017","null","False","wildathearttw just uploaded a video https://t.co/bnVichCssI","en","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fPnpBPX0ph","http://to.twngo.xyz/2uAPfb0","to.twngo.xyz/2uAPfb0","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","881768601375711232","null","False","0.0","8.8176860137571123E17","null","False","Mon Jul 03 06:56:31 +0000 2017","null","False","wildathearttw just uploaded a video https://t.co/fPnpBPX0ph","en","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/A74GD3D7DC","http://to.twngo.xyz/2t82LVX","to.twngo.xyz/2t82LVX","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","881764984354689024","null","False","0.0","8.8176498435468902E17","null","False","Mon Jul 03 06:42:09 +0000 2017","null","False","[綠色和平台灣]翻轉能源！談談德國的再生能源與公民電廠 https://t.co/A74GD3D7DC","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/aDSIuLT2Nm","http://to.twngo.xyz/2shndko","to.twngo.xyz/2shndko","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","881755972611584000","null","False","0.0","8.81755972611584E17","null","False","Mon Jul 03 06:06:20 +0000 2017","null","False","wildathearttw just uploaded a video https://t.co/aDSIuLT2Nm","en","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/roCRJQXcRg","http://to.twngo.xyz/2tH7A9V","to.twngo.xyz/2tH7A9V","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","881751409733107713","null","False","0.0","8.8175140973310771E17","null","False","Mon Jul 03 05:48:12 +0000 2017","null","False","[環盟訊息][敬邀] 能源自主~2017達魯瑪克綠能部落工作營+綠能憑證 https://t.co/roCRJQXcRg","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8nTv9kJQMw","http://to.twngo.xyz/2tAeWLX","to.twngo.xyz/2tAeWLX","64.0","87.0","","","","","","","","","","","","","","","0.0","87.0","0.0","null","null","881747895522873345","null","False","0.0","8.8174789552287334E17","null","False","Mon Jul 03 05:34:15 +0000 2017","null","False","[婦女新知訊息]年金改革邁向性別正義的一小步，我們還在等待關鍵的一大步 年金改革邁向性別正義的一小步，我們還在等待關鍵的一大步 https://t.co/8nTv9kJQMw","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Hg4uIfpigs","http://to.twngo.xyz/2sxkEPd","to.twngo.xyz/2sxkEPd","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","881732052655198209","null","False","0.0","8.8173205265519821E17","null","False","Mon Jul 03 04:31:17 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/Hg4uIfpigs","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/T3b7rZWsAE","http://to.twngo.xyz/2t82T7N","to.twngo.xyz/2t82T7N","53.0","76.0","","","","","","","","","","","","","","","0.0","76.0","0.0","null","null","881720764407349249","null","False","0.0","8.8172076440734925E17","null","False","Mon Jul 03 03:46:26 +0000 2017","null","False","[經民連訊息]【新聞稿】民間版條例獲跨黨派立委支持，跨越提案門檻  呼籲臨時會不審前瞻，待民間版併案討論 https://t.co/T3b7rZWsAE","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/v6IhBFftUr","http://to.twngo.xyz/2sx5zwQ","to.twngo.xyz/2sx5zwQ","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","881717701714079744","null","False","0.0","8.8171770171407974E17","null","False","Mon Jul 03 03:34:16 +0000 2017","null","False","[環資訊息]礦業修法 政院版終出爐 學者盼成自然資源的「轉型正義」 https://t.co/v6IhBFftUr","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4p0dYhlxgn","http://to.twngo.xyz/2shiKhw","to.twngo.xyz/2shiKhw","19.0","42.0","","","","","","","","","","","","","","","0.0","42.0","0.0","null","null","881711965684543488","null","False","0.0","8.8171196568454349E17","null","False","Mon Jul 03 03:11:28 +0000 2017","null","False","[永社]八仙塵爆兩週年的求償路仍漫長 https://t.co/4p0dYhlxgn","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bapyFYQvxT","http://to.twngo.xyz/2sx1EA8","to.twngo.xyz/2sx1EA8","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","881708969152188422","null","False","0.0","8.8170896915218842E17","null","False","Mon Jul 03 02:59:34 +0000 2017","null","False","[環資訊息]農藥商贊助大型田調 證實新菸鹼類殺蟲劑害了蜜蜂 https://t.co/bapyFYQvxT","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1o9Wt5jWug","http://to.twngo.xyz/2shCHEM","to.twngo.xyz/2shCHEM","18.0","41.0","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","881708688184139776","null","False","0.0","8.8170868818413978E17","null","False","Mon Jul 03 02:58:27 +0000 2017","null","False","[司改會訊息]土雞城老闆的司法改革 https://t.co/1o9Wt5jWug","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","62.0","68.0","https://t.co/dQ2akX9hTI","http://to.twngo.xyz/2sCP4KT","to.twngo.xyz/2sCP4KT","38.0","61.0","","","","","","","","","","","","","","","0.0","74.0","0.0","null","null","881706175506644993","null","False","0.0","8.8170617550664499E17","null","False","Mon Jul 03 02:48:28 +0000 2017","null","False","[民主書院訊息]26名攀金紫荊銅像示威者獲釋 黃之鋒批評香港警方違既定程序 https://t.co/dQ2akX9hTI #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","69.0","74.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","59.0","65.0","https://t.co/dBEGIbAvgF","http://to.twngo.xyz/2t7yRBb","to.twngo.xyz/2t7yRBb","35.0","58.0","","","","","","","","","","","","","","","0.0","71.0","0.0","null","null","881706172448997380","null","False","0.0","8.8170617244899738E17","null","False","Mon Jul 03 02:48:27 +0000 2017","null","False","[民主書院訊息]雙城論壇》李明哲案 柯文哲：該講的已講、剩下交給對方 https://t.co/dBEGIbAvgF #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","66.0","71.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","62.0","68.0","https://t.co/DInhn6qSgJ","http://to.twngo.xyz/2sCZWIQ","to.twngo.xyz/2sCZWIQ","38.0","61.0","","","","","","","","","","","","","","","0.0","74.0","0.0","null","null","881706168690802688","null","False","0.0","8.8170616869080269E17","null","False","Mon Jul 03 02:48:26 +0000 2017","null","False","[民主書院訊息]重慶農民“七一”赴港登機前遭警毆傷 黃琦案三人將移交檢察院 https://t.co/DInhn6qSgJ #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","69.0","74.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PUkDOAw5ov","http://to.twngo.xyz/2tgFzDm","to.twngo.xyz/2tgFzDm","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","881699835539312640","null","False","0.0","8.8169983553931264E17","null","False","Mon Jul 03 02:23:16 +0000 2017","null","False","[澄社訊息]當美國對台軍售只是一場「交易」時 https://t.co/PUkDOAw5ov","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JPkf3GvX7u","http://to.twngo.xyz/2tBXBCa","to.twngo.xyz/2tBXBCa","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","881699292779556864","null","False","0.0","8.8169929277955686E17","null","False","Mon Jul 03 02:21:07 +0000 2017","null","False","Zhi Shan just uploaded a video https://t.co/JPkf3GvX7u","en","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/iq7KBemb4w","http://to.twngo.xyz/2shpfRg","to.twngo.xyz/2shpfRg","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","881691261882728448","null","False","0.0","8.8169126188272845E17","null","False","Mon Jul 03 01:49:12 +0000 2017","null","False","[環資訊息]【工業地出代誌】 從農地工廠看失控的工廠輔導政策 https://t.co/iq7KBemb4w","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DBFX1X2TWb","http://to.twngo.xyz/2seCdiQ","to.twngo.xyz/2seCdiQ","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","881413762271637505","null","False","0.0","8.814137622716375E17","null","False","Sun Jul 02 07:26:31 +0000 2017","null","False","[健康空氣行動聯盟]縣市PM2.5減量比一比　219台中反空污大遊行 https://t.co/DBFX1X2TWb","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DPuyPO1iTM","http://to.twngo.xyz/2txT57Z","to.twngo.xyz/2txT57Z","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","881413757674692608","null","False","0.0","8.8141375767469261E17","null","False","Sun Jul 02 07:26:30 +0000 2017","null","False","[健康空氣行動聯盟]2016年PM2.5手動監測排行榜 https://t.co/DPuyPO1iTM","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kQhlCGn9kL","http://to.twngo.xyz/2tDQwBN","to.twngo.xyz/2tDQwBN","52.0","75.0","","","","","","","","","","","","","","","0.0","75.0","0.0","null","null","881410163172929537","null","False","0.0","8.8141016317292954E17","null","False","Sun Jul 02 07:12:13 +0000 2017","null","False","[崔媽媽基金會]20170630 - 【崔媽媽居住電子報】提供一套解決弱勢家庭居住需求的釣竿及釣魚方法 https://t.co/kQhlCGn9kL","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","","","","","","","https://t.co/CPaeJNK5Wl","https://courses.twngo.xyz/c003/","courses.twngo.xyz/c003/","65.0","88.0","","","","","","","","","","","","","","","0.0","88.0","0.0","null","null","881333474270953473","null","False","0.0","8.8133347427095347E17","null","False","Sun Jul 02 02:07:29 +0000 2017","null","False","本週四（7月6日）晚上，我們又將會有今年度的第4場mee-up 高雄聚會囉。這次我們要探討分享的主題是「人工智慧與NGO/NPO」https://t.co/CPaeJNK5Wl","zh","null","null","null","","","","","","","","","","","","","",""
